"Date","Site.Name","AQS_PARAMETER_DESC","COUNTY","meanAQI","meanLatitude","meanLongitude","month","year"
2019-09-08,"Linville Falls","Ozone","Avery",41,35.972347,-81.933072,9,2019
2019-09-08,"Mendenhall School","Ozone","Guilford",54,36.1090060008986,-79.802314,9,2019
2019-09-08,"Millbrook School","Ozone","Wake",42,35.856111,-78.574167,9,2019
2019-09-08,"West Johnston Co.","Ozone","Johnston",33,35.59095,-78.4622,9,2019
2019-09-09,"Bryson City","Ozone","Swain",31,35.434767,-83.442133,9,2019
2019-09-09,"Clemmons Middle","Ozone","Forsyth",77,36.026,-80.342,9,2019
2019-09-09,"Durham Armory","Ozone","Durham",32,36.0329550008979,-78.904037,9,2019
2019-09-09,"Frying Pan Mountain","Ozone","Haywood",67,35.379167,-82.7925,9,2019
2019-09-09,"Garinger High School","Ozone","Mecklenburg",129,35.2401000008895,-80.785683,9,2019
2019-09-09,"Hattie Avenue","Ozone","Forsyth",74,36.110693332,-80.2264378,9,2019
2019-09-09,"Leggett","Ozone","Edgecombe",31,35.988278,-77.5843,9,2019
2019-09-09,"Linville Falls","Ozone","Avery",43,35.972347,-81.933072,9,2019
2019-09-09,"Mendenhall School","Ozone","Guilford",47,36.1090060008986,-79.802314,9,2019
2019-09-09,"Millbrook School","Ozone","Wake",32,35.856111,-78.574167,9,2019
2019-09-09,"West Johnston Co.","Ozone","Johnston",34,35.59095,-78.4622,9,2019
2019-09-10,"Bryson City","Ozone","Swain",46,35.434767,-83.442133,9,2019
2019-09-10,"Castle Hayne","Ozone","New Hanover",33,34.364167,-77.838611,9,2019
2019-09-10,"Clemmons Middle","Ozone","Forsyth",51,36.026,-80.342,9,2019
2019-09-10,"Durham Armory","Ozone","Durham",44,36.0329550008979,-78.904037,9,2019
2019-09-10,"Frying Pan Mountain","Ozone","Haywood",47,35.379167,-82.7925,9,2019
2019-09-10,"Garinger High School","Ozone","Mecklenburg",49,35.2401000008895,-80.785683,9,2019
2019-09-10,"Hattie Avenue","Ozone","Forsyth",74,36.110693332,-80.2264378,9,2019
2019-09-10,"Leggett","Ozone","Edgecombe",33,35.988278,-77.5843,9,2019
2019-09-10,"Linville Falls","Ozone","Avery",44,35.972347,-81.933072,9,2019
2019-09-10,"Mendenhall School","Ozone","Guilford",54,36.1090060008986,-79.802314,9,2019
2019-09-10,"Millbrook School","Ozone","Wake",38,35.856111,-78.574167,9,2019
2019-09-10,"Pitt Agri. Center","Ozone","Pitt",27,35.6412760008938,-77.360126,9,2019
2019-09-10,"West Johnston Co.","Ozone","Johnston",36,35.59095,-78.4622,9,2019
2019-09-11,"Bryson City","Ozone","Swain",38,35.434767,-83.442133,9,2019
2019-09-11,"Castle Hayne","Ozone","New Hanover",37,34.364167,-77.838611,9,2019
2019-09-11,"Clemmons Middle","Ozone","Forsyth",67,36.026,-80.342,9,2019
2019-09-11,"Durham Armory","Ozone","Durham",46,36.0329550008979,-78.904037,9,2019
2019-09-11,"Frying Pan Mountain","Ozone","Haywood",71,35.379167,-82.7925,9,2019
2019-09-11,"Garinger High School","Ozone","Mecklenburg",126,35.2401000008895,-80.785683,9,2019
2019-09-11,"Hattie Avenue","Ozone","Forsyth",97,36.110693332,-80.2264378,9,2019
2019-09-11,"Leggett","Ozone","Edgecombe",35,35.988278,-77.5843,9,2019
2019-09-11,"Linville Falls","Ozone","Avery",33,35.972347,-81.933072,9,2019
2019-09-11,"Mendenhall School","Ozone","Guilford",84,36.1090060008986,-79.802314,9,2019
2019-09-11,"Millbrook School","Ozone","Wake",54,35.856111,-78.574167,9,2019
2019-09-11,"Pitt Agri. Center","Ozone","Pitt",45,35.6412760008938,-77.360126,9,2019
2019-09-11,"West Johnston Co.","Ozone","Johnston",41,35.59095,-78.4622,9,2019
2019-09-12,"Bryson City","Ozone","Swain",32,35.434767,-83.442133,9,2019
2019-09-12,"Castle Hayne","Ozone","New Hanover",42,34.364167,-77.838611,9,2019
2019-09-12,"Clemmons Middle","Ozone","Forsyth",61,36.026,-80.342,9,2019
2019-09-12,"Durham Armory","Ozone","Durham",58,36.0329550008979,-78.904037,9,2019
2019-09-12,"Frying Pan Mountain","Ozone","Haywood",58,35.379167,-82.7925,9,2019
2019-09-12,"Garinger High School","Ozone","Mecklenburg",67,35.2401000008895,-80.785683,9,2019
2019-09-12,"Hattie Avenue","Ozone","Forsyth",51,36.110693332,-80.2264378,9,2019
2019-09-12,"Leggett","Ozone","Edgecombe",47,35.988278,-77.5843,9,2019
2019-09-12,"Linville Falls","Ozone","Avery",37,35.972347,-81.933072,9,2019
2019-09-12,"Mendenhall School","Ozone","Guilford",50,36.1090060008986,-79.802314,9,2019
2019-09-12,"Millbrook School","Ozone","Wake",74,35.856111,-78.574167,9,2019
2019-09-12,"Pitt Agri. Center","Ozone","Pitt",46,35.6412760008938,-77.360126,9,2019
2019-09-12,"West Johnston Co.","Ozone","Johnston",64,35.59095,-78.4622,9,2019
2019-09-13,"Bryson City","Ozone","Swain",34,35.434767,-83.442133,9,2019
2019-09-13,"Castle Hayne","Ozone","New Hanover",34,34.364167,-77.838611,9,2019
2019-09-13,"Clemmons Middle","Ozone","Forsyth",43,36.026,-80.342,9,2019
2019-09-13,"Durham Armory","Ozone","Durham",41,36.0329550008979,-78.904037,9,2019
2019-09-13,"Frying Pan Mountain","Ozone","Haywood",45,35.379167,-82.7925,9,2019
2019-09-13,"Garinger High School","Ozone","Mecklenburg",44,35.2401000008895,-80.785683,9,2019
2019-09-13,"Hattie Avenue","Ozone","Forsyth",43,36.110693332,-80.2264378,9,2019
2019-09-13,"Leggett","Ozone","Edgecombe",31,35.988278,-77.5843,9,2019
2019-09-13,"Linville Falls","Ozone","Avery",44,35.972347,-81.933072,9,2019
2019-09-13,"Mendenhall School","Ozone","Guilford",31,36.1090060008986,-79.802314,9,2019
2019-09-13,"Millbrook School","Ozone","Wake",40,35.856111,-78.574167,9,2019
2019-09-13,"Pitt Agri. Center","Ozone","Pitt",35,35.6412760008938,-77.360126,9,2019
2019-09-13,"West Johnston Co.","Ozone","Johnston",37,35.59095,-78.4622,9,2019
2019-09-14,"Bryson City","Ozone","Swain",34,35.434767,-83.442133,9,2019
2019-09-14,"Castle Hayne","Ozone","New Hanover",31,34.364167,-77.838611,9,2019
2019-09-14,"Clemmons Middle","Ozone","Forsyth",38,36.026,-80.342,9,2019
2019-09-14,"Durham Armory","Ozone","Durham",33,36.0329550008979,-78.904037,9,2019
2019-09-14,"Frying Pan Mountain","Ozone","Haywood",48,35.379167,-82.7925,9,2019
2019-09-14,"Garinger High School","Ozone","Mecklenburg",34,35.2401000008895,-80.785683,9,2019
2019-09-14,"Hattie Avenue","Ozone","Forsyth",40,36.110693332,-80.2264378,9,2019
2019-09-14,"Leggett","Ozone","Edgecombe",29,35.988278,-77.5843,9,2019
2019-09-14,"Linville Falls","Ozone","Avery",31,35.972347,-81.933072,9,2019
2019-09-14,"Mendenhall School","Ozone","Guilford",33,36.1090060008986,-79.802314,9,2019
2019-09-14,"Millbrook School","Ozone","Wake",32,35.856111,-78.574167,9,2019
2019-09-14,"Pitt Agri. Center","Ozone","Pitt",31,35.6412760008938,-77.360126,9,2019
2019-09-14,"West Johnston Co.","Ozone","Johnston",31,35.59095,-78.4622,9,2019
2019-09-15,"Bryson City","Ozone","Swain",32,35.434767,-83.442133,9,2019
2019-09-15,"Castle Hayne","Ozone","New Hanover",27,34.364167,-77.838611,9,2019
2019-09-15,"Clemmons Middle","Ozone","Forsyth",44,36.026,-80.342,9,2019
2019-09-15,"Durham Armory","Ozone","Durham",35,36.0329550008979,-78.904037,9,2019
2019-09-15,"Frying Pan Mountain","Ozone","Haywood",47,35.379167,-82.7925,9,2019
2019-09-15,"Garinger High School","Ozone","Mecklenburg",43,35.2401000008895,-80.785683,9,2019
2019-09-15,"Hattie Avenue","Ozone","Forsyth",45,36.110693332,-80.2264378,9,2019
2019-09-15,"Leggett","Ozone","Edgecombe",25,35.988278,-77.5843,9,2019
2019-09-15,"Linville Falls","Ozone","Avery",31,35.972347,-81.933072,9,2019
2019-09-15,"Mendenhall School","Ozone","Guilford",41,36.1090060008986,-79.802314,9,2019
2019-09-15,"Millbrook School","Ozone","Wake",31,35.856111,-78.574167,9,2019
2019-09-15,"Pitt Agri. Center","Ozone","Pitt",28,35.6412760008938,-77.360126,9,2019
2019-09-15,"West Johnston Co.","Ozone","Johnston",30,35.59095,-78.4622,9,2019
2019-09-16,"Bryson City","Ozone","Swain",39,35.434767,-83.442133,9,2019
2019-09-16,"Castle Hayne","Ozone","New Hanover",29,34.364167,-77.838611,9,2019
2019-09-16,"Clemmons Middle","Ozone","Forsyth",49,36.026,-80.342,9,2019
2019-09-16,"Durham Armory","Ozone","Durham",40,36.0329550008979,-78.904037,9,2019
2019-09-16,"Frying Pan Mountain","Ozone","Haywood",64,35.379167,-82.7925,9,2019
2019-09-16,"Garinger High School","Ozone","Mecklenburg",54,35.2401000008895,-80.785683,9,2019
2019-09-16,"Hattie Avenue","Ozone","Forsyth",51,36.110693332,-80.2264378,9,2019
2019-09-16,"Leggett","Ozone","Edgecombe",32,35.988278,-77.5843,9,2019
2019-09-16,"Linville Falls","Ozone","Avery",40,35.972347,-81.933072,9,2019
2019-09-16,"Millbrook School","Ozone","Wake",41,35.856111,-78.574167,9,2019
2019-09-16,"Pitt Agri. Center","Ozone","Pitt",34,35.6412760008938,-77.360126,9,2019
2019-09-16,"West Johnston Co.","Ozone","Johnston",37,35.59095,-78.4622,9,2019
2019-09-17,"Bryson City","Ozone","Swain",43,35.434767,-83.442133,9,2019
2019-09-17,"Castle Hayne","Ozone","New Hanover",40,34.364167,-77.838611,9,2019
2019-09-17,"Clemmons Middle","Ozone","Forsyth",61,36.026,-80.342,9,2019
2019-09-17,"Durham Armory","Ozone","Durham",41,36.0329550008979,-78.904037,9,2019
2019-09-17,"Frying Pan Mountain","Ozone","Haywood",50,35.379167,-82.7925,9,2019
2019-09-17,"Garinger High School","Ozone","Mecklenburg",108,35.2401000008895,-80.785683,9,2019
2019-09-17,"Hattie Avenue","Ozone","Forsyth",61,36.110693332,-80.2264378,9,2019
2019-09-17,"Leggett","Ozone","Edgecombe",36,35.988278,-77.5843,9,2019
2019-09-17,"Linville Falls","Ozone","Avery",41,35.972347,-81.933072,9,2019
2019-09-17,"Millbrook School","Ozone","Wake",41,35.856111,-78.574167,9,2019
2019-09-17,"Pitt Agri. Center","Ozone","Pitt",39,35.6412760008938,-77.360126,9,2019
2019-09-17,"West Johnston Co.","Ozone","Johnston",40,35.59095,-78.4622,9,2019
2019-09-18,"Bryson City","Ozone","Swain",35,35.434767,-83.442133,9,2019
2019-09-18,"Castle Hayne","Ozone","New Hanover",34,34.364167,-77.838611,9,2019
2019-09-18,"Clemmons Middle","Ozone","Forsyth",42,36.026,-80.342,9,2019
2019-09-18,"Durham Armory","Ozone","Durham",44,36.0329550008979,-78.904037,9,2019
2019-09-18,"Frying Pan Mountain","Ozone","Haywood",36,35.379167,-82.7925,9,2019
2019-09-18,"Garinger High School","Ozone","Mecklenburg",42,35.2401000008895,-80.785683,9,2019
2019-09-18,"Hattie Avenue","Ozone","Forsyth",43,36.110693332,-80.2264378,9,2019
2019-09-18,"Leggett","Ozone","Edgecombe",31,35.988278,-77.5843,9,2019
2019-09-18,"Linville Falls","Ozone","Avery",35,35.972347,-81.933072,9,2019
2019-09-18,"Millbrook School","Ozone","Wake",42,35.856111,-78.574167,9,2019
2019-09-18,"Pitt Agri. Center","Ozone","Pitt",32,35.6412760008938,-77.360126,9,2019
2019-09-18,"West Johnston Co.","Ozone","Johnston",40,35.59095,-78.4622,9,2019
2019-09-19,"Bryson City","Ozone","Swain",31,35.434767,-83.442133,9,2019
2019-09-19,"Castle Hayne","Ozone","New Hanover",35,34.364167,-77.838611,9,2019
2019-09-19,"Clemmons Middle","Ozone","Forsyth",44,36.026,-80.342,9,2019
2019-09-19,"Durham Armory","Ozone","Durham",38,36.0329550008979,-78.904037,9,2019
2019-09-19,"Frying Pan Mountain","Ozone","Haywood",42,35.379167,-82.7925,9,2019
2019-09-19,"Garinger High School","Ozone","Mecklenburg",44,35.2401000008895,-80.785683,9,2019
2019-09-19,"Hattie Avenue","Ozone","Forsyth",43,36.110693332,-80.2264378,9,2019
2019-09-19,"Leggett","Ozone","Edgecombe",34,35.988278,-77.5843,9,2019
2019-09-19,"Linville Falls","Ozone","Avery",31,35.972347,-81.933072,9,2019
2019-09-19,"Mendenhall School","Ozone","Guilford",42,36.1090060008986,-79.802314,9,2019
2019-09-19,"Millbrook School","Ozone","Wake",36,35.856111,-78.574167,9,2019
2019-09-19,"Pitt Agri. Center","Ozone","Pitt",34,35.6412760008938,-77.360126,9,2019
2019-09-19,"West Johnston Co.","Ozone","Johnston",36,35.59095,-78.4622,9,2019
2019-09-20,"Bryson City","Ozone","Swain",37,35.434767,-83.442133,9,2019
2019-09-20,"Castle Hayne","Ozone","New Hanover",32,34.364167,-77.838611,9,2019
2019-09-20,"Clemmons Middle","Ozone","Forsyth",42,36.026,-80.342,9,2019
2019-09-20,"Durham Armory","Ozone","Durham",49,36.0329550008979,-78.904037,9,2019
2019-09-20,"Frying Pan Mountain","Ozone","Haywood",49,35.379167,-82.7925,9,2019
2019-09-20,"Garinger High School","Ozone","Mecklenburg",46,35.2401000008895,-80.785683,9,2019
2019-09-20,"Hattie Avenue","Ozone","Forsyth",48,36.110693332,-80.2264378,9,2019
2019-09-20,"Leggett","Ozone","Edgecombe",32,35.988278,-77.5843,9,2019
2019-09-20,"Linville Falls","Ozone","Avery",40,35.972347,-81.933072,9,2019
2019-09-20,"Mendenhall School","Ozone","Guilford",61,36.1090060008986,-79.802314,9,2019
2019-09-20,"Millbrook School","Ozone","Wake",44,35.856111,-78.574167,9,2019
2019-09-20,"Pitt Agri. Center","Ozone","Pitt",36,35.6412760008938,-77.360126,9,2019
2019-09-20,"West Johnston Co.","Ozone","Johnston",40,35.59095,-78.4622,9,2019
2019-09-21,"Bryson City","Ozone","Swain",32,35.434767,-83.442133,9,2019
2019-09-21,"Castle Hayne","Ozone","New Hanover",41,34.364167,-77.838611,9,2019
2019-09-21,"Clemmons Middle","Ozone","Forsyth",51,36.026,-80.342,9,2019
2019-09-21,"Durham Armory","Ozone","Durham",49,36.0329550008979,-78.904037,9,2019
2019-09-21,"Frying Pan Mountain","Ozone","Haywood",49,35.379167,-82.7925,9,2019
2019-09-21,"Garinger High School","Ozone","Mecklenburg",51,35.2401000008895,-80.785683,9,2019
2019-09-21,"Hattie Avenue","Ozone","Forsyth",64,36.110693332,-80.2264378,9,2019
2019-09-21,"Leggett","Ozone","Edgecombe",41,35.988278,-77.5843,9,2019
2019-09-21,"Linville Falls","Ozone","Avery",29,35.972347,-81.933072,9,2019
2019-09-21,"Mendenhall School","Ozone","Guilford",80,36.1090060008986,-79.802314,9,2019
2019-09-21,"Millbrook School","Ozone","Wake",48,35.856111,-78.574167,9,2019
2019-09-21,"Pitt Agri. Center","Ozone","Pitt",41,35.6412760008938,-77.360126,9,2019
2019-09-21,"West Johnston Co.","Ozone","Johnston",42,35.59095,-78.4622,9,2019
2019-09-22,"Bryson City","Ozone","Swain",36,35.434767,-83.442133,9,2019
2019-09-22,"Castle Hayne","Ozone","New Hanover",40,34.364167,-77.838611,9,2019
2019-09-22,"Clemmons Middle","Ozone","Forsyth",51,36.026,-80.342,9,2019
2019-09-22,"Durham Armory","Ozone","Durham",47,36.0329550008979,-78.904037,9,2019
2019-09-22,"Frying Pan Mountain","Ozone","Haywood",44,35.379167,-82.7925,9,2019
2019-09-22,"Garinger High School","Ozone","Mecklenburg",45,35.2401000008895,-80.785683,9,2019
2019-09-22,"Hattie Avenue","Ozone","Forsyth",58,36.110693332,-80.2264378,9,2019
2019-09-22,"Leggett","Ozone","Edgecombe",38,35.988278,-77.5843,9,2019
2019-09-22,"Linville Falls","Ozone","Avery",47,35.972347,-81.933072,9,2019
2019-09-22,"Mendenhall School","Ozone","Guilford",64,36.1090060008986,-79.802314,9,2019
2019-09-22,"Millbrook School","Ozone","Wake",45,35.856111,-78.574167,9,2019
2019-09-22,"Pitt Agri. Center","Ozone","Pitt",41,35.6412760008938,-77.360126,9,2019
2019-09-22,"West Johnston Co.","Ozone","Johnston",40,35.59095,-78.4622,9,2019
2019-09-23,"Bryson City","Ozone","Swain",32,35.434767,-83.442133,9,2019
2019-09-23,"Castle Hayne","Ozone","New Hanover",41,34.364167,-77.838611,9,2019
2019-09-23,"Clemmons Middle","Ozone","Forsyth",47,36.026,-80.342,9,2019
2019-09-23,"Durham Armory","Ozone","Durham",47,36.0329550008979,-78.904037,9,2019
2019-09-23,"Frying Pan Mountain","Ozone","Haywood",39,35.379167,-82.7925,9,2019
2019-09-23,"Garinger High School","Ozone","Mecklenburg",71,35.2401000008895,-80.785683,9,2019
2019-09-23,"Hattie Avenue","Ozone","Forsyth",48,36.110693332,-80.2264378,9,2019
2019-09-23,"Leggett","Ozone","Edgecombe",41,35.988278,-77.5843,9,2019
2019-09-23,"Linville Falls","Ozone","Avery",38,35.972347,-81.933072,9,2019
2019-09-23,"Mendenhall School","Ozone","Guilford",54,36.1090060008986,-79.802314,9,2019
2019-09-23,"Millbrook School","Ozone","Wake",49,35.856111,-78.574167,9,2019
2019-09-23,"Pitt Agri. Center","Ozone","Pitt",44,35.6412760008938,-77.360126,9,2019
2019-09-23,"West Johnston Co.","Ozone","Johnston",42,35.59095,-78.4622,9,2019
2019-09-24,"Bryson City","Ozone","Swain",41,35.434767,-83.442133,9,2019
2019-09-24,"Castle Hayne","Ozone","New Hanover",38,34.364167,-77.838611,9,2019
2019-09-24,"Clemmons Middle","Ozone","Forsyth",42,36.026,-80.342,9,2019
2019-09-24,"Durham Armory","Ozone","Durham",46,36.0329550008979,-78.904037,9,2019
2019-09-24,"Frying Pan Mountain","Ozone","Haywood",46,35.379167,-82.7925,9,2019
2019-09-24,"Garinger High School","Ozone","Mecklenburg",51,35.2401000008895,-80.785683,9,2019
2019-09-24,"Hattie Avenue","Ozone","Forsyth",44,36.110693332,-80.2264378,9,2019
2019-09-24,"Leggett","Ozone","Edgecombe",39,35.988278,-77.5843,9,2019
2019-09-24,"Linville Falls","Ozone","Avery",43,35.972347,-81.933072,9,2019
2019-09-24,"Mendenhall School","Ozone","Guilford",42,36.1090060008986,-79.802314,9,2019
2019-09-24,"Millbrook School","Ozone","Wake",48,35.856111,-78.574167,9,2019
2019-09-24,"Pitt Agri. Center","Ozone","Pitt",41,35.6412760008938,-77.360126,9,2019
2019-09-24,"West Johnston Co.","Ozone","Johnston",50,35.59095,-78.4622,9,2019
2019-09-25,"Bryson City","Ozone","Swain",38,35.434767,-83.442133,9,2019
2019-09-25,"Castle Hayne","Ozone","New Hanover",44,34.364167,-77.838611,9,2019
2019-09-25,"Clemmons Middle","Ozone","Forsyth",61,36.026,-80.342,9,2019
2019-09-25,"Durham Armory","Ozone","Durham",50,36.0329550008979,-78.904037,9,2019
2019-09-25,"Frying Pan Mountain","Ozone","Haywood",51,35.379167,-82.7925,9,2019
2019-09-25,"Garinger High School","Ozone","Mecklenburg",100,35.2401000008895,-80.785683,9,2019
2019-09-25,"Hattie Avenue","Ozone","Forsyth",71,36.110693332,-80.2264378,9,2019
2019-09-25,"Leggett","Ozone","Edgecombe",44,35.988278,-77.5843,9,2019
2019-09-25,"Linville Falls","Ozone","Avery",45,35.972347,-81.933072,9,2019
2019-09-25,"Mendenhall School","Ozone","Guilford",50,36.1090060008986,-79.802314,9,2019
2019-09-25,"Millbrook School","Ozone","Wake",48,35.856111,-78.574167,9,2019
2019-09-25,"Pitt Agri. Center","Ozone","Pitt",45,35.6412760008938,-77.360126,9,2019
2019-09-25,"West Johnston Co.","Ozone","Johnston",45,35.59095,-78.4622,9,2019
2019-09-26,"Bryson City","Ozone","Swain",36,35.434767,-83.442133,9,2019
2019-09-26,"Castle Hayne","Ozone","New Hanover",41,34.364167,-77.838611,9,2019
2019-09-26,"Clemmons Middle","Ozone","Forsyth",44,36.026,-80.342,9,2019
2019-09-26,"Durham Armory","Ozone","Durham",61,36.0329550008979,-78.904037,9,2019
2019-09-26,"Frying Pan Mountain","Ozone","Haywood",40,35.379167,-82.7925,9,2019
2019-09-26,"Garinger High School","Ozone","Mecklenburg",80,35.2401000008895,-80.785683,9,2019
2019-09-26,"Hattie Avenue","Ozone","Forsyth",45,36.110693332,-80.2264378,9,2019
2019-09-26,"Leggett","Ozone","Edgecombe",47,35.988278,-77.5843,9,2019
2019-09-26,"Linville Falls","Ozone","Avery",33,35.972347,-81.933072,9,2019
2019-09-26,"Mendenhall School","Ozone","Guilford",67,36.1090060008986,-79.802314,9,2019
2019-09-26,"Millbrook School","Ozone","Wake",61,35.856111,-78.574167,9,2019
2019-09-26,"Pitt Agri. Center","Ozone","Pitt",45,35.6412760008938,-77.360126,9,2019
2019-09-26,"West Johnston Co.","Ozone","Johnston",46,35.59095,-78.4622,9,2019
2019-09-27,"Bryson City","Ozone","Swain",32,35.434767,-83.442133,9,2019
2019-09-27,"Castle Hayne","Ozone","New Hanover",39,34.364167,-77.838611,9,2019
2019-09-27,"Clemmons Middle","Ozone","Forsyth",74,36.026,-80.342,9,2019
2019-09-27,"Durham Armory","Ozone","Durham",50,36.0329550008979,-78.904037,9,2019
2019-09-27,"Frying Pan Mountain","Ozone","Haywood",42,35.379167,-82.7925,9,2019
2019-09-27,"Garinger High School","Ozone","Mecklenburg",50,35.2401000008895,-80.785683,9,2019
2019-09-27,"Hattie Avenue","Ozone","Forsyth",87,36.110693332,-80.2264378,9,2019
2019-09-27,"Leggett","Ozone","Edgecombe",41,35.988278,-77.5843,9,2019
2019-09-27,"Linville Falls","Ozone","Avery",42,35.972347,-81.933072,9,2019
2019-09-27,"Mendenhall School","Ozone","Guilford",71,36.1090060008986,-79.802314,9,2019
2019-09-27,"Millbrook School","Ozone","Wake",46,35.856111,-78.574167,9,2019
2019-09-27,"Pitt Agri. Center","Ozone","Pitt",37,35.6412760008938,-77.360126,9,2019
2019-09-27,"West Johnston Co.","Ozone","Johnston",38,35.59095,-78.4622,9,2019
2019-09-28,"Bryson City","Ozone","Swain",32,35.434767,-83.442133,9,2019
2019-09-28,"Castle Hayne","Ozone","New Hanover",39,34.364167,-77.838611,9,2019
2019-09-28,"Clemmons Middle","Ozone","Forsyth",40,36.026,-80.342,9,2019
2019-09-28,"Durham Armory","Ozone","Durham",43,36.0329550008979,-78.904037,9,2019
2019-09-28,"Garinger High School","Ozone","Mecklenburg",43,35.2401000008895,-80.785683,9,2019
2019-09-28,"Hattie Avenue","Ozone","Forsyth",43,36.110693332,-80.2264378,9,2019
2019-09-28,"Leggett","Ozone","Edgecombe",37,35.988278,-77.5843,9,2019
2019-09-28,"Linville Falls","Ozone","Avery",37,35.972347,-81.933072,9,2019
2019-09-28,"Mendenhall School","Ozone","Guilford",50,36.1090060008986,-79.802314,9,2019
2019-09-28,"Millbrook School","Ozone","Wake",41,35.856111,-78.574167,9,2019
2019-09-28,"Pitt Agri. Center","Ozone","Pitt",43,35.6412760008938,-77.360126,9,2019
2019-09-28,"West Johnston Co.","Ozone","Johnston",37,35.59095,-78.4622,9,2019
2019-09-29,"Bryson City","Ozone","Swain",34,35.434767,-83.442133,9,2019
2019-09-29,"Castle Hayne","Ozone","New Hanover",39,34.364167,-77.838611,9,2019
2019-09-29,"Clemmons Middle","Ozone","Forsyth",46,36.026,-80.342,9,2019
2019-09-29,"Durham Armory","Ozone","Durham",45,36.0329550008979,-78.904037,9,2019
2019-09-29,"Frying Pan Mountain","Ozone","Haywood",43,35.379167,-82.7925,9,2019
2019-09-29,"Garinger High School","Ozone","Mecklenburg",51,35.2401000008895,-80.785683,9,2019
2019-09-29,"Hattie Avenue","Ozone","Forsyth",46,36.110693332,-80.2264378,9,2019
2019-09-29,"Leggett","Ozone","Edgecombe",44,35.988278,-77.5843,9,2019
2019-09-29,"Linville Falls","Ozone","Avery",27,35.972347,-81.933072,9,2019
2019-09-29,"Mendenhall School","Ozone","Guilford",44,36.1090060008986,-79.802314,9,2019
2019-09-29,"Millbrook School","Ozone","Wake",47,35.856111,-78.574167,9,2019
2019-09-29,"Pitt Agri. Center","Ozone","Pitt",45,35.6412760008938,-77.360126,9,2019
2019-09-29,"West Johnston Co.","Ozone","Johnston",45,35.59095,-78.4622,9,2019
2019-09-30,"Bryson City","Ozone","Swain",25,35.434767,-83.442133,9,2019
2019-09-30,"Castle Hayne","Ozone","New Hanover",43,34.364167,-77.838611,9,2019
2019-09-30,"Clemmons Middle","Ozone","Forsyth",41,36.026,-80.342,9,2019
2019-09-30,"Durham Armory","Ozone","Durham",45,36.0329550008979,-78.904037,9,2019
2019-09-30,"Frying Pan Mountain","Ozone","Haywood",46,35.379167,-82.7925,9,2019
2019-09-30,"Garinger High School","Ozone","Mecklenburg",44,35.2401000008895,-80.785683,9,2019
2019-09-30,"Hattie Avenue","Ozone","Forsyth",44,36.110693332,-80.2264378,9,2019
2019-09-30,"Leggett","Ozone","Edgecombe",39,35.988278,-77.5843,9,2019
2019-09-30,"Linville Falls","Ozone","Avery",25,35.972347,-81.933072,9,2019
2019-09-30,"Mendenhall School","Ozone","Guilford",37,36.1090060008986,-79.802314,9,2019
2019-09-30,"Millbrook School","Ozone","Wake",44,35.856111,-78.574167,9,2019
2019-09-30,"Pitt Agri. Center","Ozone","Pitt",40,35.6412760008938,-77.360126,9,2019
2019-09-30,"West Johnston Co.","Ozone","Johnston",45,35.59095,-78.4622,9,2019
2019-10-01,"Bryson City","Ozone","Swain",30,35.434767,-83.442133,10,2019
2019-10-01,"Castle Hayne","Ozone","New Hanover",34,34.364167,-77.838611,10,2019
2019-10-01,"Clemmons Middle","Ozone","Forsyth",45,36.026,-80.342,10,2019
2019-10-01,"Durham Armory","Ozone","Durham",54,36.0329550008979,-78.904037,10,2019
2019-10-01,"Frying Pan Mountain","Ozone","Haywood",50,35.379167,-82.7925,10,2019
2019-10-01,"Garinger High School","Ozone","Mecklenburg",97,35.2401000008895,-80.785683,10,2019
2019-10-01,"Hattie Avenue","Ozone","Forsyth",64,36.110693332,-80.2264378,10,2019
2019-10-01,"Leggett","Ozone","Edgecombe",32,35.988278,-77.5843,10,2019
2019-10-01,"Linville Falls","Ozone","Avery",34,35.972347,-81.933072,10,2019
2019-10-01,"Mendenhall School","Ozone","Guilford",54,36.1090060008986,-79.802314,10,2019
2019-10-01,"Millbrook School","Ozone","Wake",47,35.856111,-78.574167,10,2019
2019-10-01,"Pitt Agri. Center","Ozone","Pitt",35,35.6412760008938,-77.360126,10,2019
2019-10-01,"West Johnston Co.","Ozone","Johnston",42,35.59095,-78.4622,10,2019
2019-10-02,"Bryson City","Ozone","Swain",41,35.434767,-83.442133,10,2019
2019-10-02,"Castle Hayne","Ozone","New Hanover",43,34.364167,-77.838611,10,2019
2019-10-02,"Clemmons Middle","Ozone","Forsyth",43,36.026,-80.342,10,2019
2019-10-02,"Durham Armory","Ozone","Durham",49,36.0329550008979,-78.904037,10,2019
2019-10-02,"Frying Pan Mountain","Ozone","Haywood",71,35.379167,-82.7925,10,2019
2019-10-02,"Garinger High School","Ozone","Mecklenburg",77,35.2401000008895,-80.785683,10,2019
2019-10-02,"Hattie Avenue","Ozone","Forsyth",48,36.110693332,-80.2264378,10,2019
2019-10-02,"Leggett","Ozone","Edgecombe",49,35.988278,-77.5843,10,2019
2019-10-02,"Linville Falls","Ozone","Avery",38,35.972347,-81.933072,10,2019
2019-10-02,"Mendenhall School","Ozone","Guilford",48,36.1090060008986,-79.802314,10,2019
2019-10-02,"Millbrook School","Ozone","Wake",84,35.856111,-78.574167,10,2019
